Algorithm,2,3,4,5
multi_func_profit,5.633333333333334,3.125,1.9333333333333333,1.625
compute_first,4.166666666666667,2.8333333333333335,1.7333333333333334,1.625
memory_first,4.433333333333334,2.9166666666666665,2.3333333333333335,2.0
single_func,2.9,2.7083333333333335,1.4,1.125
random_deploy,2.433333333333333,1.7916666666666667,1.5333333333333334,1.5
min_profit,1.2666666666666666,2.8333333333333335,3.2666666666666666,3.125
