Algorithm,2,3,4,5
multi_func_profit,6.074074074074074,4.76,4.7727272727272725,3.1481481481481484
compute_first,4.0,2.7083333333333335,2.45,1.4782608695652173
memory_first,4.08,2.9565217391304346,2.3684210526315788,2.090909090909091
single_func,2.4074074074074074,1.48,1.3636363636363635,1.125
random_deploy,2.888888888888889,1.96,1.6363636363636365,1.1111111111111112
